id,pregunta_id,etiqueta,texto,es_correcta
1950,488,B,Opción B de la pregunta 488,0
1951,488,C,Opción C de la pregunta 488,0
1952,488,D,Opción D de la pregunta 488,0
1953,489,A,Opción A de la pregunta 489,0
1954,489,B,Opción B de la pregunta 489,0
1955,489,C,Opción C de la pregunta 489,0
1956,489,D,Opción D de la pregunta 489,1
1957,490,A,Opción A de la pregunta 490,0
1958,490,B,Opción B de la pregunta 490,0
1959,490,C,Opción C de la pregunta 490,1
1960,490,D,Opción D de la pregunta 490,0
1961,491,A,Opción A de la pregunta 491,0
1962,491,B,Opción B de la pregunta 491,1
1963,491,C,Opción C de la pregunta 491,0
1964,491,D,Opción D de la pregunta 491,0
1965,492,A,Opción A de la pregunta 492,0
1966,492,B,Opción B de la pregunta 492,0
1967,492,C,Opción C de la pregunta 492,1
1968,492,D,Opción D de la pregunta 492,0
1969,493,A,Opción A de la pregunta 493,0
1970,493,B,Opción B de la pregunta 493,0
1971,493,C,Opción C de la pregunta 493,1
1972,493,D,Opción D de la pregunta 493,0
1973,494,A,Opción A de la pregunta 494,0
1974,494,B,Opción B de la pregunta 494,0
1975,494,C,Opción C de la pregunta 494,0
1976,494,D,Opción D de la pregunta 494,1
1977,495,A,Opción A de la pregunta 495,0
1978,495,B,Opción B de la pregunta 495,0
1979,495,C,Opción C de la pregunta 495,1
1980,495,D,Opción D de la pregunta 495,0
1981,496,A,Opción A de la pregunta 496,0
1982,496,B,Opción B de la pregunta 496,0
1983,496,C,Opción C de la pregunta 496,1
1984,496,D,Opción D de la pregunta 496,0
1985,497,A,Opción A de la pregunta 497,0
1986,497,B,Opción B de la pregunta 497,0
1987,497,C,Opción C de la pregunta 497,0
1988,497,D,Opción D de la pregunta 497,1
1989,498,A,Opción A de la pregunta 498,0
1990,498,B,Opción B de la pregunta 498,1
1991,498,C,Opción C de la pregunta 498,0
1992,498,D,Opción D de la pregunta 498,0
1993,499,A,Opción A de la pregunta 499,1
1994,499,B,Opción B de la pregunta 499,0
1995,499,C,Opción C de la pregunta 499,0
1996,499,D,Opción D de la pregunta 499,0
1997,500,A,Opción A de la pregunta 500,1
1998,500,B,Opción B de la pregunta 500,0
1999,500,C,Opción C de la pregunta 500,0
2000,500,D,Opción D de la pregunta 500,0
2001,501,A,Opción A de la pregunta 501,0
2002,501,B,Opción B de la pregunta 501,0
2003,501,C,Opción C de la pregunta 501,1
2004,501,D,Opción D de la pregunta 501,0
2005,502,A,Opción A de la pregunta 502,0
2006,502,B,Opción B de la pregunta 502,0
2007,502,C,Opción C de la pregunta 502,1
2008,502,D,Opción D de la pregunta 502,0
2009,503,A,Opción A de la pregunta 503,0
2010,503,B,Opción B de la pregunta 503,0
2011,503,C,Opción C de la pregunta 503,0
2012,503,D,Opción D de la pregunta 503,1
2013,504,A,Opción A de la pregunta 504,0
2014,504,B,Opción B de la pregunta 504,0
2015,504,C,Opción C de la pregunta 504,0
2016,504,D,Opción D de la pregunta 504,1
2017,505,A,Opción A de la pregunta 505,0
2018,505,B,Opción B de la pregunta 505,0
2019,505,C,Opción C de la pregunta 505,1
2020,505,D,Opción D de la pregunta 505,0
2021,506,A,Opción A de la pregunta 506,0
2022,506,B,Opción B de la pregunta 506,0
2023,506,C,Opción C de la pregunta 506,1
2024,506,D,Opción D de la pregunta 506,0
2025,507,A,Opción A de la pregunta 507,0
2026,507,B,Opción B de la pregunta 507,0
2027,507,C,Opción C de la pregunta 507,0
2028,507,D,Opción D de la pregunta 507,1
2029,508,A,Opción A de la pregunta 508,0
2030,508,B,Opción B de la pregunta 508,1
2031,508,C,Opción C de la pregunta 508,0
2032,508,D,Opción D de la pregunta 508,0
2033,509,A,Opción A de la pregunta 509,0
2034,509,B,Opción B de la pregunta 509,0
2035,509,C,Opción C de la pregunta 509,0
2036,509,D,Opción D de la pregunta 509,1
2037,510,A,Opción A de la pregunta 510,0
2038,510,B,Opción B de la pregunta 510,0
2039,510,C,Opción C de la pregunta 510,0
2040,510,D,Opción D de la pregunta 510,1
2041,511,A,Opción A de la pregunta 511,0
2042,511,B,Opción B de la pregunta 511,0
2043,511,C,Opción C de la pregunta 511,1
2044,511,D,Opción D de la pregunta 511,0
2045,512,A,Opción A de la pregunta 512,0
2046,512,B,Opción B de la pregunta 512,0
2047,512,C,Opción C de la pregunta 512,1
2048,512,D,Opción D de la pregunta 512,0
2049,513,A,Opción A de la pregunta 513,0
2050,513,B,Opción B de la pregunta 513,1
2051,513,C,Opción C de la pregunta 513,0
2052,513,D,Opción D de la pregunta 513,0
2053,514,A,Opción A de la pregunta 514,0
2054,514,B,Opción B de la pregunta 514,0
2055,514,C,Opción C de la pregunta 514,1
2056,514,D,Opción D de la pregunta 514,0
2057,515,A,Opción A de la pregunta 515,0
2058,515,B,Opción B de la pregunta 515,1
2059,515,C,Opción C de la pregunta 515,0
2060,515,D,Opción D de la pregunta 515,0
2061,516,A,Opción A de la pregunta 516,0
2062,516,B,Opción B de la pregunta 516,1
2063,516,C,Opción C de la pregunta 516,0
2064,516,D,Opción D de la pregunta 516,0
2065,517,A,Opción A de la pregunta 517,0
2066,517,B,Opción B de la pregunta 517,0
2067,517,C,Opción C de la pregunta 517,0
2068,517,D,Opción D de la pregunta 517,1
2069,518,A,Opción A de la pregunta 518,0
2070,518,B,Opción B de la pregunta 518,0
2071,518,C,Opción C de la pregunta 518,0
2072,518,D,Opción D de la pregunta 518,1
2073,519,A,Opción A de la pregunta 519,0
2074,519,B,Opción B de la pregunta 519,1
2075,519,C,Opción C de la pregunta 519,0
2076,519,D,Opción D de la pregunta 519,0
2077,520,A,Opción A de la pregunta 520,0
2078,520,B,Opción B de la pregunta 520,0
2079,520,C,Opción C de la pregunta 520,0
2080,520,D,Opción D de la pregunta 520,1
2081,521,A,Opción A de la pregunta 521,0
2082,521,B,Opción B de la pregunta 521,0
2083,521,C,Opción C de la pregunta 521,0
2084,521,D,Opción D de la pregunta 521,1
2085,522,A,Opción A de la pregunta 522,0
2086,522,B,Opción B de la pregunta 522,0
2087,522,C,Opción C de la pregunta 522,0
2088,522,D,Opción D de la pregunta 522,1
2089,523,A,Opción A de la pregunta 523,0
2090,523,B,Opción B de la pregunta 523,0
2091,523,C,Opción C de la pregunta 523,1
2092,523,D,Opción D de la pregunta 523,0
2093,524,A,Opción A de la pregunta 524,0
2094,524,B,Opción B de la pregunta 524,0
2095,524,C,Opción C de la pregunta 524,0
2096,524,D,Opción D de la pregunta 524,1
2097,525,A,Opción A de la pregunta 525,0
2098,525,B,Opción B de la pregunta 525,1
2099,525,C,Opción C de la pregunta 525,0
2100,525,D,Opción D de la pregunta 525,0
2101,526,A,Opción A de la pregunta 526,0
2102,526,B,Opción B de la pregunta 526,1
2103,526,C,Opción C de la pregunta 526,0
2104,526,D,Opción D de la pregunta 526,0
2105,527,A,Opción A de la pregunta 527,0
2106,527,B,Opción B de la pregunta 527,0
2107,527,C,Opción C de la pregunta 527,1
2108,527,D,Opción D de la pregunta 527,0
2109,528,A,Opción A de la pregunta 528,0
2110,528,B,Opción B de la pregunta 528,0
2111,528,C,Opción C de la pregunta 528,1
2112,528,D,Opción D de la pregunta 528,0
2113,529,A,Opción A de la pregunta 529,0
2114,529,B,Opción B de la pregunta 529,1
2115,529,C,Opción C de la pregunta 529,0
2116,529,D,Opción D de la pregunta 529,0
2117,530,A,Opción A de la pregunta 530,0
2118,530,B,Opción B de la pregunta 530,1
2119,530,C,Opción C de la pregunta 530,0
2120,530,D,Opción D de la pregunta 530,0
2121,531,A,Opción A de la pregunta 531,0
2122,531,B,Opción B de la pregunta 531,1
2123,531,C,Opción C de la pregunta 531,0
2124,531,D,Opción D de la pregunta 531,0
2125,532,A,Opción A de la pregunta 532,0
2126,532,B,Opción B de la pregunta 532,0
2127,532,C,Opción C de la pregunta 532,0
2128,532,D,Opción D de la pregunta 532,1
2129,533,A,Opción A de la pregunta 533,0
2130,533,B,Opción B de la pregunta 533,0
2131,533,C,Opción C de la pregunta 533,1
2132,533,D,Opción D de la pregunta 533,0
2133,534,A,Opción A de la pregunta 534,0
2134,534,B,Opción B de la pregunta 534,0
2135,534,C,Opción C de la pregunta 534,0
2136,534,D,Opción D de la pregunta 534,1
2137,535,A,Opción A de la pregunta 535,0
2138,535,B,Opción B de la pregunta 535,0
2139,535,C,Opción C de la pregunta 535,0
2140,535,D,Opción D de la pregunta 535,1
2141,536,A,Opción A de la pregunta 536,1
2142,536,B,Opción B de la pregunta 536,0
2143,536,C,Opción C de la pregunta 536,0
2144,536,D,Opción D de la pregunta 536,0
2145,537,A,Opción A de la pregunta 537,0
2146,537,B,Opción B de la pregunta 537,0
2147,537,C,Opción C de la pregunta 537,1
2148,537,D,Opción D de la pregunta 537,0
2149,538,A,Opción A de la pregunta 538,0
2150,538,B,Opción B de la pregunta 538,0
2151,538,C,Opción C de la pregunta 538,1
2152,538,D,Opción D de la pregunta 538,0
2153,539,A,Opción A de la pregunta 539,0
2154,539,B,Opción B de la pregunta 539,0
2155,539,C,Opción C de la pregunta 539,1
2156,539,D,Opción D de la pregunta 539,0
2157,540,A,Opción A de la pregunta 540,1
2158,540,B,Opción B de la pregunta 540,0
2159,540,C,Opción C de la pregunta 540,0
2160,540,D,Opción D de la pregunta 540,0
2161,541,A,Opción A de la pregunta 541,0
2162,541,B,Opción B de la pregunta 541,1
2163,541,C,Opción C de la pregunta 541,0
2164,541,D,Opción D de la pregunta 541,0
2165,542,A,Opción A de la pregunta 542,0
2166,542,B,Opción B de la pregunta 542,0
2167,542,C,Opción C de la pregunta 542,0
2168,542,D,Opción D de la pregunta 542,1
2169,543,A,Opción A de la pregunta 543,0
2170,543,B,Opción B de la pregunta 543,0
2171,543,C,Opción C de la pregunta 543,1
2172,543,D,Opción D de la pregunta 543,0
2173,544,A,Opción A de la pregunta 544,0
2174,544,B,Opción B de la pregunta 544,1
2175,544,C,Opción C de la pregunta 544,0
2176,544,D,Opción D de la pregunta 544,0
2177,545,A,Opción A de la pregunta 545,0
2178,545,B,Opción B de la pregunta 545,0
2179,545,C,Opción C de la pregunta 545,0
2180,545,D,Opción D de la pregunta 545,1
2181,546,A,Opción A de la pregunta 546,1
2182,546,B,Opción B de la pregunta 546,0
2183,546,C,Opción C de la pregunta 546,0
2184,546,D,Opción D de la pregunta 546,0
2185,547,A,Opción A de la pregunta 547,0
2186,547,B,Opción B de la pregunta 547,0
2187,547,C,Opción C de la pregunta 547,1
2188,547,D,Opción D de la pregunta 547,0
2189,548,A,Opción A de la pregunta 548,0
2190,548,B,Opción B de la pregunta 548,1
2191,548,C,Opción C de la pregunta 548,0
2192,548,D,Opción D de la pregunta 548,0
2193,549,A,Opción A de la pregunta 549,1
2194,549,B,Opción B de la pregunta 549,0
2195,549,C,Opción C de la pregunta 549,0
2196,549,D,Opción D de la pregunta 549,0
2197,550,A,Opción A de la pregunta 550,0
2198,550,B,Opción B de la pregunta 550,0
2199,550,C,Opción C de la pregunta 550,1
2200,550,D,Opción D de la pregunta 550,0
2201,551,A,Opción A de la pregunta 551,0
2202,551,B,Opción B de la pregunta 551,0
2203,551,C,Opción C de la pregunta 551,0
2204,551,D,Opción D de la pregunta 551,1
2205,552,A,Opción A de la pregunta 552,1
2206,552,B,Opción B de la pregunta 552,0
2207,552,C,Opción C de la pregunta 552,0
2208,552,D,Opción D de la pregunta 552,0
2209,553,A,Opción A de la pregunta 553,0
2210,553,B,Opción B de la pregunta 553,0
2211,553,C,Opción C de la pregunta 553,0
2212,553,D,Opción D de la pregunta 553,1
2213,554,A,Opción A de la pregunta 554,0
2214,554,B,Opción B de la pregunta 554,0
2215,554,C,Opción C de la pregunta 554,0
2216,554,D,Opción D de la pregunta 554,1
2217,555,A,Opción A de la pregunta 555,0
2218,555,B,Opción B de la pregunta 555,1
2219,555,C,Opción C de la pregunta 555,0
2220,555,D,Opción D de la pregunta 555,0
2221,556,A,Opción A de la pregunta 556,0
2222,556,B,Opción B de la pregunta 556,1
2223,556,C,Opción C de la pregunta 556,0
2224,556,D,Opción D de la pregunta 556,0
2225,557,A,Opción A de la pregunta 557,0
2226,557,B,Opción B de la pregunta 557,1
2227,557,C,Opción C de la pregunta 557,0
2228,557,D,Opción D de la pregunta 557,0
2229,558,A,Opción A de la pregunta 558,0
2230,558,B,Opción B de la pregunta 558,1
2231,558,C,Opción C de la pregunta 558,0
2232,558,D,Opción D de la pregunta 558,0
2233,559,A,Opción A de la pregunta 559,0
2234,559,B,Opción B de la pregunta 559,0
2235,559,C,Opción C de la pregunta 559,0
2236,559,D,Opción D de la pregunta 559,1
2237,560,A,Opción A de la pregunta 560,1
2238,560,B,Opción B de la pregunta 560,0
2239,560,C,Opción C de la pregunta 560,0
2240,560,D,Opción D de la pregunta 560,0
2241,561,A,Opción A de la pregunta 561,0
2242,561,B,Opción B de la pregunta 561,0
2243,561,C,Opción C de la pregunta 561,1
2244,561,D,Opción D de la pregunta 561,0
2245,562,A,Opción A de la pregunta 562,0
2246,562,B,Opción B de la pregunta 562,0
2247,562,C,Opción C de la pregunta 562,1
2248,562,D,Opción D de la pregunta 562,0
2249,563,A,Opción A de la pregunta 563,1
2250,563,B,Opción B de la pregunta 563,0
2251,563,C,Opción C de la pregunta 563,0
2252,563,D,Opción D de la pregunta 563,0
2253,564,A,Opción A de la pregunta 564,1
2254,564,B,Opción B de la pregunta 564,0
2255,564,C,Opción C de la pregunta 564,0
2256,564,D,Opción D de la pregunta 564,0
2257,565,A,Opción A de la pregunta 565,1
2258,565,B,Opción B de la pregunta 565,0
2259,565,C,Opción C de la pregunta 565,0
2260,565,D,Opción D de la pregunta 565,0
2261,566,A,Opción A de la pregunta 566,0
2262,566,B,Opción B de la pregunta 566,0
2263,566,C,Opción C de la pregunta 566,1
2264,566,D,Opción D de la pregunta 566,0
2265,567,A,Opción A de la pregunta 567,1
2266,567,B,Opción B de la pregunta 567,0
2267,567,C,Opción C de la pregunta 567,0
2268,567,D,Opción D de la pregunta 567,0
2269,568,A,Opción A de la pregunta 568,0
2270,568,B,Opción B de la pregunta 568,0
2271,568,C,Opción C de la pregunta 568,0
2272,568,D,Opción D de la pregunta 568,1
2273,569,A,Opción A de la pregunta 569,0
2274,569,B,Opción B de la pregunta 569,0
2275,569,C,Opción C de la pregunta 569,0
2276,569,D,Opción D de la pregunta 569,1
2277,570,A,Opción A de la pregunta 570,0
2278,570,B,Opción B de la pregunta 570,0
2279,570,C,Opción C de la pregunta 570,0
2280,570,D,Opción D de la pregunta 570,1
2281,571,A,Opción A de la pregunta 571,0
2282,571,B,Opción B de la pregunta 571,0
2283,571,C,Opción C de la pregunta 571,1
2284,571,D,Opción D de la pregunta 571,0
2285,572,A,Opción A de la pregunta 572,1
2286,572,B,Opción B de la pregunta 572,0
2287,572,C,Opción C de la pregunta 572,0
2288,572,D,Opción D de la pregunta 572,0
2289,573,A,Opción A de la pregunta 573,0
2290,573,B,Opción B de la pregunta 573,0
2291,573,C,Opción C de la pregunta 573,1
2292,573,D,Opción D de la pregunta 573,0
2293,574,A,Opción A de la pregunta 574,1
2294,574,B,Opción B de la pregunta 574,0
2295,574,C,Opción C de la pregunta 574,0
2296,574,D,Opción D de la pregunta 574,0
2297,575,A,Opción A de la pregunta 575,0
2298,575,B,Opción B de la pregunta 575,0
2299,575,C,Opción C de la pregunta 575,0
2300,575,D,Opción D de la pregunta 575,1
2301,576,A,Opción A de la pregunta 576,0
2302,576,B,Opción B de la pregunta 576,0
2303,576,C,Opción C de la pregunta 576,1
2304,576,D,Opción D de la pregunta 576,0
2305,577,A,Opción A de la pregunta 577,0
2306,577,B,Opción B de la pregunta 577,1
2307,577,C,Opción C de la pregunta 577,0
2308,577,D,Opción D de la pregunta 577,0
2309,578,A,Opción A de la pregunta 578,0
2310,578,B,Opción B de la pregunta 578,0
2311,578,C,Opción C de la pregunta 578,0
2312,578,D,Opción D de la pregunta 578,1
2313,579,A,Opción A de la pregunta 579,0
2314,579,B,Opción B de la pregunta 579,0
2315,579,C,Opción C de la pregunta 579,1
2316,579,D,Opción D de la pregunta 579,0
2317,580,A,Opción A de la pregunta 580,0
2318,580,B,Opción B de la pregunta 580,0
2319,580,C,Opción C de la pregunta 580,1
2320,580,D,Opción D de la pregunta 580,0
2321,581,A,Opción A de la pregunta 581,0
2322,581,B,Opción B de la pregunta 581,0
2323,581,C,Opción C de la pregunta 581,1
2324,581,D,Opción D de la pregunta 581,0
2325,582,A,Opción A de la pregunta 582,0
2326,582,B,Opción B de la pregunta 582,0
2327,582,C,Opción C de la pregunta 582,0
2328,582,D,Opción D de la pregunta 582,1
2329,583,A,Opción A de la pregunta 583,1
2330,583,B,Opción B de la pregunta 583,0
2331,583,C,Opción C de la pregunta 583,0
2332,583,D,Opción D de la pregunta 583,0
2333,584,A,Opción A de la pregunta 584,0
2334,584,B,Opción B de la pregunta 584,1
2335,584,C,Opción C de la pregunta 584,0
2336,584,D,Opción D de la pregunta 584,0
2337,585,A,Opción A de la pregunta 585,1
2338,585,B,Opción B de la pregunta 585,0
2339,585,C,Opción C de la pregunta 585,0
2340,585,D,Opción D de la pregunta 585,0
2341,586,A,Opción A de la pregunta 586,0
2342,586,B,Opción B de la pregunta 586,0
2343,586,C,Opción C de la pregunta 586,1
2344,586,D,Opción D de la pregunta 586,0
2345,587,A,Opción A de la pregunta 587,0
2346,587,B,Opción B de la pregunta 587,0
2347,587,C,Opción C de la pregunta 587,0
2348,587,D,Opción D de la pregunta 587,1
2349,588,A,Opción A de la pregunta 588,1
2350,588,B,Opción B de la pregunta 588,0
2351,588,C,Opción C de la pregunta 588,0
2352,588,D,Opción D de la pregunta 588,0
2353,589,A,Opción A de la pregunta 589,0
2354,589,B,Opción B de la pregunta 589,0
2355,589,C,Opción C de la pregunta 589,0
2356,589,D,Opción D de la pregunta 589,1
2357,590,A,Opción A de la pregunta 590,0
2358,590,B,Opción B de la pregunta 590,1
2359,590,C,Opción C de la pregunta 590,0
2360,590,D,Opción D de la pregunta 590,0
2361,591,A,Opción A de la pregunta 591,0
2362,591,B,Opción B de la pregunta 591,1
2363,591,C,Opción C de la pregunta 591,0
2364,591,D,Opción D de la pregunta 591,0
2365,592,A,Opción A de la pregunta 592,0
2366,592,B,Opción B de la pregunta 592,1
2367,592,C,Opción C de la pregunta 592,0
2368,592,D,Opción D de la pregunta 592,0
2369,593,A,Opción A de la pregunta 593,0
2370,593,B,Opción B de la pregunta 593,0
2371,593,C,Opción C de la pregunta 593,0
2372,593,D,Opción D de la pregunta 593,1
2373,594,A,Opción A de la pregunta 594,0
2374,594,B,Opción B de la pregunta 594,0
2375,594,C,Opción C de la pregunta 594,0
2376,594,D,Opción D de la pregunta 594,1
2377,595,A,Opción A de la pregunta 595,1
2378,595,B,Opción B de la pregunta 595,0
2379,595,C,Opción C de la pregunta 595,0
2380,595,D,Opción D de la pregunta 595,0
2381,596,A,Opción A de la pregunta 596,0
2382,596,B,Opción B de la pregunta 596,0
2383,596,C,Opción C de la pregunta 596,0
2384,596,D,Opción D de la pregunta 596,1
2385,597,A,Opción A de la pregunta 597,1
2386,597,B,Opción B de la pregunta 597,0
2387,597,C,Opción C de la pregunta 597,0
2388,597,D,Opción D de la pregunta 597,0
2389,598,A,Opción A de la pregunta 598,0
2390,598,B,Opción B de la pregunta 598,0
2391,598,C,Opción C de la pregunta 598,0
2392,598,D,Opción D de la pregunta 598,1
2393,599,A,Opción A de la pregunta 599,0
2394,599,B,Opción B de la pregunta 599,0
2395,599,C,Opción C de la pregunta 599,1
2396,599,D,Opción D de la pregunta 599,0
2397,600,A,Opción A de la pregunta 600,0
2398,600,B,Opción B de la pregunta 600,0
2399,600,C,Opción C de la pregunta 600,1
2400,600,D,Opción D de la pregunta 600,0
2401,601,A,Opción A de la pregunta 601,0
2402,601,B,Opción B de la pregunta 601,1
2403,601,C,Opción C de la pregunta 601,0
2404,601,D,Opción D de la pregunta 601,0
2405,602,A,Opción A de la pregunta 602,0
2406,602,B,Opción B de la pregunta 602,0
2407,602,C,Opción C de la pregunta 602,1
2408,602,D,Opción D de la pregunta 602,0
2409,603,A,Opción A de la pregunta 603,0
2410,603,B,Opción B de la pregunta 603,0
2411,603,C,Opción C de la pregunta 603,0
2412,603,D,Opción D de la pregunta 603,1
2413,604,A,Opción A de la pregunta 604,0
2414,604,B,Opción B de la pregunta 604,0
2415,604,C,Opción C de la pregunta 604,1
2416,604,D,Opción D de la pregunta 604,0
2417,605,A,Opción A de la pregunta 605,0
2418,605,B,Opción B de la pregunta 605,0
2419,605,C,Opción C de la pregunta 605,1
2420,605,D,Opción D de la pregunta 605,0
2421,606,A,Opción A de la pregunta 606,0
2422,606,B,Opción B de la pregunta 606,0
2423,606,C,Opción C de la pregunta 606,0
2424,606,D,Opción D de la pregunta 606,1
2425,607,A,Opción A de la pregunta 607,0
2426,607,B,Opción B de la pregunta 607,1
2427,607,C,Opción C de la pregunta 607,0
2428,607,D,Opción D de la pregunta 607,0
2429,608,A,Opción A de la pregunta 608,0
2430,608,B,Opción B de la pregunta 608,0
2431,608,C,Opción C de la pregunta 608,1
2432,608,D,Opción D de la pregunta 608,0
2433,609,A,Opción A de la pregunta 609,0
2434,609,B,Opción B de la pregunta 609,1
2435,609,C,Opción C de la pregunta 609,0
2436,609,D,Opción D de la pregunta 609,0
2437,610,A,Opción A de la pregunta 610,0
2438,610,B,Opción B de la pregunta 610,1
2439,610,C,Opción C de la pregunta 610,0
2440,610,D,Opción D de la pregunta 610,0
2441,611,A,Opción A de la pregunta 611,1
2442,611,B,Opción B de la pregunta 611,0
2443,611,C,Opción C de la pregunta 611,0
2444,611,D,Opción D de la pregunta 611,0
2445,612,A,Opción A de la pregunta 612,0
2446,612,B,Opción B de la pregunta 612,0
2447,612,C,Opción C de la pregunta 612,0
2448,612,D,Opción D de la pregunta 612,1
2449,613,A,Opción A de la pregunta 613,0
2450,613,B,Opción B de la pregunta 613,1
2451,613,C,Opción C de la pregunta 613,0
2452,613,D,Opción D de la pregunta 613,0
2453,614,A,Opción A de la pregunta 614,1
2454,614,B,Opción B de la pregunta 614,0
2455,614,C,Opción C de la pregunta 614,0
2456,614,D,Opción D de la pregunta 614,0
2457,615,A,Opción A de la pregunta 615,0
2458,615,B,Opción B de la pregunta 615,0
2459,615,C,Opción C de la pregunta 615,1
2460,615,D,Opción D de la pregunta 615,0
2461,616,A,Opción A de la pregunta 616,0
2462,616,B,Opción B de la pregunta 616,0
2463,616,C,Opción C de la pregunta 616,0
2464,616,D,Opción D de la pregunta 616,1
2465,617,A,Opción A de la pregunta 617,1
2466,617,B,Opción B de la pregunta 617,0
2467,617,C,Opción C de la pregunta 617,0
2468,617,D,Opción D de la pregunta 617,0
2469,618,A,Opción A de la pregunta 618,0
2470,618,B,Opción B de la pregunta 618,0
2471,618,C,Opción C de la pregunta 618,1
2472,618,D,Opción D de la pregunta 618,0
2473,619,A,Opción A de la pregunta 619,0
2474,619,B,Opción B de la pregunta 619,1
2475,619,C,Opción C de la pregunta 619,0
2476,619,D,Opción D de la pregunta 619,0
2477,620,A,Opción A de la pregunta 620,1
2478,620,B,Opción B de la pregunta 620,0
2479,620,C,Opción C de la pregunta 620,0
2480,620,D,Opción D de la pregunta 620,0
2481,621,A,Opción A de la pregunta 621,0
2482,621,B,Opción B de la pregunta 621,1
2483,621,C,Opción C de la pregunta 621,0
2484,621,D,Opción D de la pregunta 621,0
2485,622,A,Opción A de la pregunta 622,0
2486,622,B,Opción B de la pregunta 622,0
2487,622,C,Opción C de la pregunta 622,0
2488,622,D,Opción D de la pregunta 622,1
2489,623,A,Opción A de la pregunta 623,0
2490,623,B,Opción B de la pregunta 623,1
2491,623,C,Opción C de la pregunta 623,0
2492,623,D,Opción D de la pregunta 623,0
2493,624,A,Opción A de la pregunta 624,0
2494,624,B,Opción B de la pregunta 624,1
2495,624,C,Opción C de la pregunta 624,0
2496,624,D,Opción D de la pregunta 624,0
2497,625,A,Opción A de la pregunta 625,0
2498,625,B,Opción B de la pregunta 625,0
2499,625,C,Opción C de la pregunta 625,1
2500,625,D,Opción D de la pregunta 625,0
2501,626,A,Opción A de la pregunta 626,0
2502,626,B,Opción B de la pregunta 626,0
2503,626,C,Opción C de la pregunta 626,0
2504,626,D,Opción D de la pregunta 626,1
2505,627,A,Opción A de la pregunta 627,1
2506,627,B,Opción B de la pregunta 627,0
2507,627,C,Opción C de la pregunta 627,0
2508,627,D,Opción D de la pregunta 627,0
2509,628,A,Opción A de la pregunta 628,1
2510,628,B,Opción B de la pregunta 628,0
2511,628,C,Opción C de la pregunta 628,0
2512,628,D,Opción D de la pregunta 628,0
2513,629,A,Opción A de la pregunta 629,1
2514,629,B,Opción B de la pregunta 629,0
2515,629,C,Opción C de la pregunta 629,0
2516,629,D,Opción D de la pregunta 629,0
2517,630,A,Opción A de la pregunta 630,0
2518,630,B,Opción B de la pregunta 630,0
2519,630,C,Opción C de la pregunta 630,0
2520,630,D,Opción D de la pregunta 630,1
2521,631,A,Opción A de la pregunta 631,0
2522,631,B,Opción B de la pregunta 631,0
2523,631,C,Opción C de la pregunta 631,1
2524,631,D,Opción D de la pregunta 631,0
2525,632,A,Opción A de la pregunta 632,0
2526,632,B,Opción B de la pregunta 632,1
2527,632,C,Opción C de la pregunta 632,0
2528,632,D,Opción D de la pregunta 632,0
2529,633,A,Opción A de la pregunta 633,0
2530,633,B,Opción B de la pregunta 633,0
2531,633,C,Opción C de la pregunta 633,1
2532,633,D,Opción D de la pregunta 633,0
2533,634,A,Opción A de la pregunta 634,1
2534,634,B,Opción B de la pregunta 634,0
2535,634,C,Opción C de la pregunta 634,0
2536,634,D,Opción D de la pregunta 634,0
2537,635,A,Opción A de la pregunta 635,0
2538,635,B,Opción B de la pregunta 635,0
2539,635,C,Opción C de la pregunta 635,0
2540,635,D,Opción D de la pregunta 635,1
2541,636,A,Opción A de la pregunta 636,0
2542,636,B,Opción B de la pregunta 636,1
2543,636,C,Opción C de la pregunta 636,0
2544,636,D,Opción D de la pregunta 636,0
2545,637,A,Opción A de la pregunta 637,0
2546,637,B,Opción B de la pregunta 637,0
2547,637,C,Opción C de la pregunta 637,1
2548,637,D,Opción D de la pregunta 637,0
2549,638,A,Opción A de la pregunta 638,0
2550,638,B,Opción B de la pregunta 638,0
2551,638,C,Opción C de la pregunta 638,0
2552,638,D,Opción D de la pregunta 638,1
2553,639,A,Opción A de la pregunta 639,0
2554,639,B,Opción B de la pregunta 639,0
2555,639,C,Opción C de la pregunta 639,0
2556,639,D,Opción D de la pregunta 639,1
2557,640,A,Opción A de la pregunta 640,0
2558,640,B,Opción B de la pregunta 640,1
2559,640,C,Opción C de la pregunta 640,0
2560,640,D,Opción D de la pregunta 640,0
2561,641,A,Opción A de la pregunta 641,0
2562,641,B,Opción B de la pregunta 641,0
2563,641,C,Opción C de la pregunta 641,1
2564,641,D,Opción D de la pregunta 641,0
2565,642,A,Opción A de la pregunta 642,0
2566,642,B,Opción B de la pregunta 642,1
2567,642,C,Opción C de la pregunta 642,0
2568,642,D,Opción D de la pregunta 642,0
2569,643,A,Opción A de la pregunta 643,1
2570,643,B,Opción B de la pregunta 643,0
2571,643,C,Opción C de la pregunta 643,0
2572,643,D,Opción D de la pregunta 643,0
2573,644,A,Opción A de la pregunta 644,0
2574,644,B,Opción B de la pregunta 644,0
2575,644,C,Opción C de la pregunta 644,0
2576,644,D,Opción D de la pregunta 644,1
2577,645,A,Opción A de la pregunta 645,1
2578,645,B,Opción B de la pregunta 645,0
2579,645,C,Opción C de la pregunta 645,0
2580,645,D,Opción D de la pregunta 645,0
2581,646,A,Opción A de la pregunta 646,0
2582,646,B,Opción B de la pregunta 646,1
2583,646,C,Opción C de la pregunta 646,0
2584,646,D,Opción D de la pregunta 646,0
